Time,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39
7.481667,1.004626,1.023989,1.020236,1.00986,1.032601,1.022003,1.008422,1.017038,1.016775,1.012733,0.961295,0.968129,0.977867,1.001683,1.025009,1.04769,1.011418,0.995917,1.005555
7.491667,1.004935,1.024217,1.020474,1.010211,1.033172,1.022786,1.009084,1.018065,1.017831,1.013451,0.961468,0.968236,0.977971,1.001763,1.025126,1.047826,1.011845,0.996915,1.005709
7.501667,1.005267,1.024467,1.020732,1.010585,1.033759,1.023593,1.009769,1.019122,1.01892,1.014185,0.961655,0.968355,0.978086,1.001861,1.025262,1.047976,1.012285,0.997947,1.005868
7.511667,1.005725,1.024841,1.021117,1.011082,1.034412,1.024509,1.010563,1.020311,1.020145,1.014968,0.961885,0.968517,0.978313,1.002057,1.025509,1.048243,1.012781,0.999113,1.006047
7.521667,1.006162,1.025193,1.021477,1.01156,1.035061,1.025417,1.011347,1.021493,1.021363,1.015756,0.962122,0.968683,0.978506,1.002237,1.025736,1.048477,1.013275,1.000276,1.006226
7.531667,1.00672,1.025666,1.02196,1.012157,1.035768,1.026421,1.01223,1.022791,1.022702,1.016587,0.962399,0.968891,0.978809,1.002512,1.026072,1.048826,1.013818,1.001558,1.006423
7.541667,1.007261,1.02612,1.022421,1.012737,1.036474,1.027419,1.013105,1.024084,1.024035,1.017425,0.962686,0.969105,0.97908,1.002773,1.02639,1.049144,1.014362,1.002837,1.006621
7.551667,1.007892,1.026666,1.022978,1.013405,1.037214,1.02848,1.014048,1.02545,1.025444,1.018288,0.962995,0.969345,0.979444,1.003107,1.026791,1.049558,1.014934,1.004193,1.006828
7.561667,1.008551,1.02724,1.02356,1.014101,1.037973,1.02957,1.015018,1.026854,1.026894,1.019171,0.96333,0.969608,0.979811,1.003466,1.02722,1.049983,1.015523,1.005591,1.007043
7.571667,1.00926,1.027863,1.024191,1.014846,1.038753,1.030695,1.016026,1.028298,1.028386,1.020074,0.963685,0.969893,0.980226,1.003864,1.027692,1.050453,1.01613,1.007032,1.007265
7.581667,1.010009,1.028526,1.024862,1.015629,1.03955,1.031849,1.017064,1.029777,1.029912,1.020994,0.964061,0.970201,0.980667,1.004295,1.028201,1.050955,1.016752,1.008511,1.007493
7.591667,1.010798,1.02923,1.025573,1.016451,1.040362,1.033029,1.018132,1.031285,1.031471,1.021929,0.964458,0.970531,0.981143,1.00476,1.028748,1.051493,1.017388,1.010022,1.007726
7.601667,1.011624,1.029972,1.026322,1.01731,1.041188,1.034231,1.019225,1.03282,1.033057,1.022878,0.964875,0.970882,0.981647,1.005256,1.02933,1.052063,1.018036,1.011563,1.007965
7.611667,1.012485,1.030749,1.027106,1.018201,1.042025,1.035453,1.020341,1.034376,1.034665,1.023839,0.965311,0.971255,0.982181,1.005782,1.029946,1.052664,1.018694,1.013127,1.008208
7.621667,1.013377,1.03156,1.027923,1.019124,1.04287,1.036691,1.021476,1.03595,1.036292,1.024811,0.965766,0.971649,0.98274,1.006337,1.030593,1.053293,1.01936,1.014713,1.008454
7.631667,1.0143,1.032401,1.028771,1.020075,1.043722,1.037941,1.022627,1.037537,1.037933,1.025791,0.966238,0.972063,0.983324,1.006918,1.03127,1.053949,1.020033,1.016314,1.008704
7.641666,1.015248,1.03327,1.029646,1.021051,1.044578,1.039201,1.023791,1.039132,1.039582,1.026778,0.966727,0.972498,0.983931,1.007523,1.031973,1.054629,1.02071,1.017926,1.008956
7.651666,1.016221,1.034165,1.030545,1.022049,1.045436,1.040466,1.024966,1.040732,1.041237,1.02777,0.967231,0.972951,0.984558,1.008151,1.032701,1.055331,1.02139,1.019546,1.00921
7.661666,1.017214,1.035082,1.031467,1.023067,1.046295,1.041734,1.026147,1.042333,1.042893,1.028765,0.967751,0.973424,0.985203,1.008799,1.033452,1.056053,1.022071,1.021168,1.009466
7.671666,1.018225,1.036018,1.032408,1.024101,1.047151,1.043,1.027331,1.043929,1.044545,1.029762,0.968285,0.973915,0.985865,1.009464,1.034222,1.056792,1.022751,1.022789,1.009722
7.681666,1.01925,1.03697,1.033364,1.025148,1.048003,1.044262,1.028516,1.045518,1.046189,1.030759,0.968832,0.974423,0.986541,1.010146,1.035009,1.057546,1.023428,1.024405,1.009979
7.691666,1.020287,1.037937,1.034334,1.026205,1.048849,1.045517,1.029698,1.047095,1.047821,1.031755,0.96939,0.974949,0.987228,1.010841,1.035811,1.058312,1.024102,1.026012,1.010234
7.701666,1.021332,1.038913,1.035314,1.027269,1.049687,1.046761,1.030874,1.048657,1.049438,1.032746,0.96996,0.975489,0.987925,1.011548,1.036626,1.059088,1.02477,1.027605,1.010489
7.711666,1.022383,1.039898,1.036301,1.028338,1.050514,1.047992,1.032042,1.050199,1.051035,1.033733,0.97054,0.976045,0.98863,1.012263,1.037449,1.059871,1.025431,1.029181,1.010743
7.721666,1.023436,1.040887,1.037293,1.029408,1.05133,1.049206,1.033197,1.051718,1.052609,1.034712,0.971128,0.976615,0.98934,1.012985,1.038279,1.06066,1.026083,1.030736,1.010994
7.731666,1.024489,1.041878,1.038286,1.030476,1.052132,1.050401,1.034339,1.053212,1.054156,1.035684,0.971725,0.977199,0.990053,1.013712,1.039114,1.061451,1.026726,1.032267,1.011243
7.741666,1.025539,1.042868,1.039277,1.03154,1.052919,1.051574,1.035463,1.054676,1.055673,1.036645,0.972328,0.977794,0.990768,1.014442,1.03995,1.062242,1.027356,1.033771,1.011488
7.751666,1.026582,1.043855,1.040265,1.032597,1.05369,1.052723,1.036569,1.056107,1.057157,1.037595,0.972937,0.978401,0.991481,1.015171,1.040786,1.063032,1.027975,1.035244,1.01173
7.761666,1.027617,1.044835,1.041246,1.033644,1.054442,1.053845,1.037652,1.057504,1.058605,1.038533,0.97355,0.979017,0.992192,1.015899,1.041618,1.063817,1.02858,1.036683,1.011968
7.771666,1.028641,1.045806,1.042218,1.034679,1.055176,1.054939,1.038711,1.058863,1.060014,1.039457,0.974167,0.979643,0.992898,1.016622,1.042445,1.064597,1.02917,1.038085,1.012202
7.781666,1.029651,1.046767,1.043178,1.035699,1.055889,1.056002,1.039745,1.060182,1.061382,1.040366,0.974786,0.980277,0.993598,1.01734,1.043265,1.065368,1.029745,1.039449,1.01243
7.791666,1.030645,1.047713,1.044125,1.036702,1.05658,1.057032,1.04075,1.061458,1.062707,1.041259,0.975407,0.980917,0.994289,1.01805,1.044075,1.066129,1.030303,1.040771,1.012654
7.801666,1.03162,1.048644,1.045056,1.037687,1.05725,1.058028,1.041726,1.06269,1.063985,1.042136,0.976027,0.981563,0.994971,1.018751,1.044873,1.066879,1.030845,1.042049,1.012872
7.811666,1.032576,1.049558,1.045969,1.038651,1.057897,1.058989,1.04267,1.063876,1.065216,1.042994,0.976647,0.982213,0.995642,1.01944,1.045658,1.067616,1.031369,1.043282,1.013084
7.821666,1.033507,1.050448,1.046859,1.039589,1.058517,1.059904,1.043575,1.064998,1.066379,1.043828,0.977271,0.982874,0.996299,1.020114,1.046424,1.068334,1.03187,1.044448,1.013289
7.831666,1.03445,1.051352,1.047763,1.040538,1.059137,1.060822,1.044485,1.066123,1.067546,1.044667,0.977902,0.983543,0.996976,1.020798,1.047203,1.069071,1.03238,1.045616,1.013492
7.841666,1.035313,1.05218,1.048589,1.041408,1.059698,1.061646,1.045307,1.067132,1.068595,1.045455,0.978508,0.984197,0.997582,1.021429,1.047919,1.069735,1.032834,1.046673,1.013683
7.851666,1.036203,1.053036,1.049445,1.042303,1.060268,1.062485,1.046145,1.068154,1.069655,1.046252,0.979129,0.984865,0.998226,1.022081,1.048659,1.070434,1.033303,1.047738,1.013873
7.861666,1.037009,1.053812,1.050218,1.043115,1.06078,1.063229,1.046893,1.069058,1.070595,1.046998,0.979725,0.985515,0.998797,1.022675,1.049331,1.071057,1.033718,1.048687,1.014051
7.871666,1.037842,1.054616,1.051022,1.043953,1.061299,1.063986,1.047658,1.069975,1.071545,1.047753,0.980332,0.986179,0.999408,1.023289,1.050029,1.071717,1.034148,1.049644,1.014227
7.881666,1.038588,1.055334,1.051739,1.044704,1.061763,1.064649,1.048331,1.070772,1.072373,1.048457,0.980913,0.986821,0.999941,1.023842,1.050654,1.072296,1.034525,1.050482,1.014391
7.891666,1.039361,1.056082,1.052487,1.04548,1.062233,1.065324,1.04902,1.07158,1.073211,1.049168,0.981505,0.987475,1.000515,1.024416,1.051304,1.072914,1.034916,1.051329,1.014553
7.901666,1.040044,1.056742,1.053146,1.046168,1.06265,1.065906,1.049619,1.07227,1.073927,1.04983,0.982068,0.988105,1.001009,1.024926,1.051879,1.073448,1.035257,1.052056,1.014702
7.911666,1.040754,1.057432,1.053835,1.046882,1.063073,1.066501,1.050233,1.072971,1.074652,1.050499,0.98264,0.988745,1.001544,1.025456,1.05248,1.074021,1.03561,1.052789,1.01485
7.921666,1.041374,1.058031,1.054434,1.047507,1.063446,1.067004,1.050758,1.073555,1.075257,1.05112,0.983184,0.989359,1.001998,1.025921,1.053004,1.074509,1.035917,1.053404,1.014986
7.931666,1.04202,1.05866,1.055063,1.048156,1.063824,1.067519,1.051298,1.074148,1.07587,1.051746,0.983734,0.989982,1.002493,1.026406,1.053554,1.075037,1.036233,1.054025,1.01512
7.941666,1.042576,1.0592,1.055602,1.048718,1.064157,1.067947,1.051753,1.074628,1.076365,1.052329,0.984257,0.990576,1.002906,1.026825,1.054026,1.075479,1.036509,1.054529,1.015243
7.951666,1.043159,1.059768,1.056171,1.049303,1.064494,1.068385,1.052221,1.075117,1.076867,1.052914,0.984784,0.991177,1.00336,1.027264,1.054523,1.07596,1.036791,1.055038,1.015364
7.961666,1.043653,1.060249,1.056651,1.049803,1.06479,1.068741,1.052609,1.075497,1.077256,1.05346,0.985283,0.991749,1.003735,1.027637,1.054944,1.076358,1.037038,1.055433,1.015474
7.971666,1.044171,1.060756,1.05716,1.050325,1.065088,1.069106,1.053008,1.075883,1.077651,1.054006,0.985785,0.992325,1.004148,1.028029,1.055389,1.076794,1.03729,1.055831,1.015583
7.981666,1.044605,1.061179,1.057583,1.050765,1.065352,1.069396,1.053332,1.076168,1.077939,1.054518,0.98626,0.992871,1.004485,1.028357,1.05576,1.077148,1.037512,1.056121,1.015682
7.991666,1.045062,1.061627,1.058033,1.051226,1.065617,1.069691,1.053666,1.076457,1.078229,1.055029,0.986735,0.99342,1.004859,1.028702,1.056154,1.07754,1.037737,1.056412,1.01578
8.001666,1.045439,1.061994,1.058401,1.051609,1.065853,1.069919,1.053932,1.076651,1.07842,1.05551,0.987186,0.993938,1.00516,1.028986,1.056476,1.077853,1.037936,1.056601,1.015869
8.011666,1.045836,1.062385,1.058795,1.052011,1.066089,1.070151,1.054205,1.076848,1.078612,1.055988,0.987634,0.994457,1.005495,1.029285,1.05682,1.078201,1.038137,1.056789,1.015957
8.021666,1.046165,1.062706,1.059117,1.052347,1.066304,1.070331,1.054425,1.076974,1.078731,1.056446,0.988063,0.994949,1.005763,1.029533,1.057103,1.078478,1.03832,1.056903,1.016038
8.031666,1.046488,1.063023,1.059436,1.052677,1.066513,1.070493,1.054631,1.077068,1.078813,1.056893,0.988481,0.995433,1.006046,1.029775,1.05738,1.078766,1.0385,1.056975,1.016116
8.041666,1.04678,1.063309,1.059726,1.052976,1.066711,1.070628,1.05481,1.07712,1.07885,1.057326,0.988887,0.995899,1.006302,1.029993,1.057633,1.079028,1.03867,1.057001,1.01619
8.051666,1.047049,1.063574,1.059994,1.053253,1.066901,1.07074,1.054967,1.077136,1.078848,1.057748,0.98928,0.996349,1.006547,1.030192,1.057865,1.079276,1.038834,1.056983,1.016261
8.061666,1.047294,1.063814,1.060237,1.053506,1.067084,1.070828,1.055102,1.077116,1.078807,1.05816,0.989661,0.996783,1.006775,1.030372,1.058077,1.079505,1.038992,1.056924,1.016329
8.071666,1.047515,1.064032,1.060459,1.053737,1.06726,1.070895,1.055217,1.077061,1.078728,1.058562,0.990028,0.997201,1.00699,1.030534,1.058269,1.079718,1.039145,1.056824,1.016394
8.081666,1.047714,1.064227,1.060657,1.053944,1.067429,1.070942,1.055312,1.076975,1.078614,1.058954,0.990383,0.997602,1.007189,1.030677,1.058441,1.079914,1.039293,1.056686,1.016457
8.091666,1.04789,1.0644,1.060835,1.054131,1.067594,1.07097,1.055388,1.076857,1.078466,1.059338,0.990725,0.997985,1.007375,1.030801,1.058594,1.080094,1.039436,1.05651,1.016518
8.101666,1.048045,1.064552,1.060991,1.054296,1.067754,1.070981,1.055448,1.076711,1.078287,1.059714,0.991054,0.998351,1.007547,1.030908,1.058729,1.080258,1.039577,1.0563,1.016577
8.111666,1.048178,1.064684,1.061127,1.054442,1.067911,1.070975,1.055491,1.076537,1.078077,1.060083,0.991371,0.9987,1.007706,1.030998,1.058846,1.080406,1.039714,1.056056,1.016635
8.121666,1.048292,1.064795,1.061243,1.054568,1.068064,1.070953,1.055519,1.076338,1.07784,1.060446,0.991674,0.999031,1.007852,1.031071,1.058945,1.08054,1.039849,1.055782,1.016692
8.131666,1.048386,1.064887,1.061339,1.054674,1.068215,1.070918,1.055533,1.076115,1.077576,1.060803,0.991965,0.999343,1.007986,1.031128,1.059027,1.080658,1.039982,1.055478,1.016747
8.141666,1.048461,1.06496,1.061416,1.054763,1.068364,1.07087,1.055533,1.07587,1.077289,1.061154,0.992242,0.999638,1.008107,1.031168,1.059092,1.080762,1.040113,1.055146,1.016802
8.151666,1.048517,1.065014,1.061475,1.054833,1.068511,1.07081,1.055522,1.075606,1.076979,1.061501,0.992507,0.999914,1.008216,1.031193,1.059142,1.080851,1.040243,1.05479,1.016857
8.161666,1.048555,1.06505,1.061515,1.054886,1.068656,1.070739,1.055498,1.075323,1.076648,1.061843,0.992758,1.000172,1.008313,1.031203,1.059175,1.080926,1.040372,1.05441,1.016911
8.171666,1.048575,1.065068,1.061538,1.054922,1.0688,1.070658,1.055464,1.075023,1.0763,1.062181,0.992997,1.00041,1.008398,1.031198,1.059193,1.080987,1.0405,1.05401,1.016965
8.181666,1.048578,1.065068,1.061543,1.054941,1.068943,1.070568,1.05542,1.074709,1.075934,1.062516,0.993222,1.00063,1.008472,1.031177,1.059196,1.081034,1.040627,1.05359,1.017019
8.191666,1.048563,1.065052,1.061531,1.054943,1.069085,1.07047,1.055367,1.074382,1.075555,1.062847,0.993433,1.000831,1.008534,1.031142,1.059184,1.081066,1.040753,1.053154,1.017073
8.201666,1.048532,1.065018,1.061502,1.05493,1.069226,1.070365,1.055304,1.074043,1.075162,1.063175,0.99363,1.001012,1.008585,1.031093,1.059157,1.081085,1.040878,1.052703,1.017128
8.211666,1.048484,1.064968,1.061456,1.0549,1.069367,1.070253,1.055233,1.073695,1.074759,1.0635,0.993814,1.001174,1.008623,1.03103,1.059116,1.081089,1.041003,1.052239,1.017183
8.221666,1.048419,1.064901,1.061393,1.054854,1.069506,1.070134,1.055155,1.073338,1.074347,1.063822,0.993983,1.001315,1.008651,1.030952,1.059061,1.08108,1.041127,1.051764,1.017238
8.231666,1.048338,1.064818,1.061313,1.054792,1.069643,1.070011,1.055068,1.072974,1.073927,1.064142,0.994137,1.001437,1.008666,1.030861,1.058992,1.081056,1.041249,1.051281,1.017293
8.241666,1.048241,1.064718,1.061217,1.054715,1.06978,1.069883,1.054974,1.072606,1.073502,1.064459,0.994276,1.001538,1.00867,1.030756,1.058908,1.081018,1.041371,1.05079,1.017348
8.251666,1.048128,1.064603,1.061105,1.054622,1.069915,1.06975,1.054874,1.072233,1.073073,1.064773,0.9944,1.001618,1.008661,1.030637,1.058811,1.080965,1.041491,1.050295,1.017404
8.261666,1.047999,1.064471,1.060976,1.054514,1.070047,1.069613,1.054766,1.071859,1.072641,1.065085,0.994508,1.001677,1.00864,1.030505,1.0587,1.080898,1.041609,1.049797,1.017459
8.271666,1.047853,1.064323,1.060831,1.05439,1.070178,1.069473,1.054652,1.071482,1.072209,1.065394,0.994599,1.001715,1.008607,1.030358,1.058575,1.080816,1.041725,1.049297,1.017514
8.281666,1.047692,1.06416,1.06067,1.05425,1.070305,1.06933,1.054532,1.071106,1.071777,1.0657,0.994673,1.001731,1.008562,1.030199,1.058437,1.080719,1.041838,1.048797,1.01757
8.291666,1.047515,1.06398,1.060492,1.054095,1.07043,1.069183,1.054405,1.070732,1.071346,1.066003,0.99473,1.001725,1.008503,1.030025,1.058285,1.080607,1.041949,1.0483,1.017624
8.301666,1.047322,1.063785,1.060298,1.053923,1.070551,1.069034,1.054272,1.070359,1.070919,1.066303,0.994769,1.001697,1.008432,1.029839,1.05812,1.08048,1.042056,1.047806,1.017678
8.311666,1.047113,1.063575,1.060089,1.053737,1.070669,1.068883,1.054132,1.06999,1.070497,1.066599,0.994789,1.001647,1.008348,1.029638,1.057941,1.080337,1.04216,1.047317,1.017731
8.321666,1.046889,1.063348,1.059863,1.053534,1.070782,1.068729,1.053986,1.069624,1.070079,1.066892,0.994791,1.001574,1.00825,1.029425,1.057749,1.08018,1.04226,1.046834,1.017783
8.331666,1.046648,1.063106,1.059621,1.053316,1.07089,1.068573,1.053834,1.069264,1.069668,1.067181,0.994773,1.001478,1.008138,1.029197,1.057543,1.080006,1.042355,1.046359,1.017834
8.341666,1.046392,1.062849,1.059364,1.053083,1.070992,1.068415,1.053676,1.068909,1.069264,1.067465,0.994735,1.001358,1.008013,1.028957,1.057325,1.079818,1.042445,1.045892,1.017882
8.351666,1.046121,1.062577,1.059091,1.052833,1.071089,1.068255,1.053511,1.068561,1.068868,1.067745,0.994676,1.001216,1.007874,1.028703,1.057093,1.079613,1.042529,1.045435,1.017929
8.361666,1.045835,1.06229,1.058802,1.052568,1.07118,1.068093,1.053339,1.068218,1.068481,1.06802,0.994596,1.001051,1.007721,1.028436,1.056849,1.079394,1.042608,1.044988,1.017974
8.371666,1.045533,1.061987,1.058498,1.052288,1.071264,1.067928,1.053161,1.067884,1.068102,1.06829,0.994495,1.000862,1.007554,1.028156,1.056592,1.079159,1.04268,1.044553,1.018015
8.381666,1.045216,1.061671,1.05818,1.051992,1.07134,1.067761,1.052976,1.067556,1.067733,1.068555,0.994372,1.00065,1.007372,1.027863,1.056322,1.078908,1.042746,1.044129,1.018054
8.391666,1.044885,1.06134,1.057846,1.051682,1.071409,1.067592,1.052784,1.067236,1.067374,1.068813,0.994227,1.000414,1.007177,1.027557,1.05604,1.078642,1.042804,1.043717,1.01809
8.401666,1.044539,1.060995,1.057498,1.051356,1.071469,1.06742,1.052586,1.066924,1.067025,1.069065,0.994059,1.000156,1.006967,1.027239,1.055746,1.078362,1.042855,1.043319,1.018122
8.411666,1.044179,1.060636,1.057136,1.051015,1.071521,1.067245,1.05238,1.066619,1.066687,1.06931,0.993869,0.999875,1.006744,1.026908,1.05544,1.078067,1.042897,1.042933,1.018149
8.421666,1.043805,1.060264,1.05676,1.050661,1.071564,1.067067,1.052166,1.066322,1.066358,1.069548,0.993656,0.999572,1.006506,1.026565,1.055122,1.077757,1.042931,1.04256,1.018173
8.431666,1.043418,1.05988,1.056371,1.050292,1.071597,1.066887,1.051946,1.066032,1.066039,1.069778,0.99342,0.999247,1.006254,1.02621,1.054794,1.077433,1.042955,1.0422,1.018192
8.441666,1.043018,1.059483,1.055969,1.049909,1.07162,1.066702,1.051718,1.06575,1.06573,1.07,0.993161,0.9989,1.005989,1.025844,1.054454,1.077095,1.042971,1.041852,1.018207
8.451666,1.042605,1.059074,1.055555,1.049513,1.071633,1.066514,1.051482,1.065474,1.06543,1.070214,0.992879,0.998532,1.005711,1.025466,1.054105,1.076744,1.042976,1.041518,1.018216
8.461666,1.04218,1.058654,1.055129,1.049104,1.071635,1.066322,1.051239,1.065205,1.065139,1.070419,0.992574,0.998144,1.005419,1.025078,1.053745,1.07638,1.042972,1.041195,1.018219
8.471666,1.041744,1.058222,1.054691,1.048683,1.071626,1.066125,1.050988,1.064941,1.064856,1.070614,0.992247,0.997736,1.005114,1.024679,1.053376,1.076003,1.042957,1.040884,1.018218
8.481666,1.041297,1.057781,1.054244,1.048249,1.071605,1.065924,1.050728,1.064683,1.064581,1.0708,0.991898,0.997309,1.004797,1.024271,1.052997,1.075615,1.042931,1.040584,1.01821
8.491666,1.04084,1.05733,1.053786,1.047805,1.071573,1.065718,1.050461,1.064429,1.064313,1.070976,0.991528,0.996864,1.004468,1.023852,1.052611,1.075216,1.042894,1.040294,1.018196
8.501666,1.040373,1.05687,1.053319,1.04735,1.071529,1.065506,1.050187,1.064179,1.064051,1.071142,0.991136,0.996403,1.004127,1.023425,1.052216,1.074806,1.042847,1.040014,1.018176
8.511666,1.039897,1.056402,1.052844,1.046885,1.071473,1.065289,1.049904,1.063933,1.063794,1.071297,0.990724,0.995925,1.003775,1.022989,1.051814,1.074385,1.042787,1.039743,1.018149
8.521666,1.039413,1.055926,1.05236,1.04641,1.071404,1.065065,1.049613,1.063688,1.063542,1.071441,0.990292,0.995433,1.003413,1.022546,1.051405,1.073956,1.042716,1.039479,1.018116
8.531666,1.038921,1.055444,1.05187,1.045927,1.071323,1.064836,1.049314,1.063445,1.063293,1.071573,0.989841,0.994927,1.00304,1.022095,1.050989,1.073518,1.042634,1.039221,1.018077
8.541666,1.038423,1.054955,1.051373,1.045436,1.071229,1.0646,1.049006,1.063202,1.063047,1.071694,0.989373,0.994409,1.002659,1.021638,1.050568,1.073072,1.042539,1.038969,1.018031
8.551666,1.037919,1.054461,1.050871,1.044937,1.071123,1.064357,1.048692,1.062959,1.062802,1.071803,0.988888,0.993879,1.002268,1.021174,1.050142,1.072619,1.042433,1.038721,1.017978
8.561666,1.037409,1.053962,1.050364,1.044432,1.071004,1.064106,1.048369,1.062714,1.062557,1.0719,0.988387,0.99334,1.001869,1.020705,1.049712,1.072159,1.042315,1.038476,1.017919
8.571666,1.036895,1.053459,1.049853,1.043922,1.070872,1.063848,1.048038,1.062467,1.062311,1.071985,0.987872,0.992793,1.001463,1.020232,1.049277,1.071694,1.042184,1.038233,1.017854
8.581666,1.036377,1.052954,1.049338,1.043407,1.070728,1.063583,1.0477,1.062217,1.062063,1.072057,0.987344,0.992239,1.00105,1.019754,1.04884,1.071224,1.042042,1.037991,1.017782
8.591666,1.035857,1.052445,1.048822,1.042887,1.070571,1.063309,1.047354,1.061962,1.061812,1.072117,0.986805,0.991679,1.000631,1.019273,1.0484,1.07075,1.041888,1.037747,1.017704
8.601666,1.035334,1.051936,1.048303,1.042365,1.070402,1.063028,1.047001,1.061702,1.061556,1.072165,0.986255,0.991116,1.000207,1.018789,1.047958,1.070273,1.041722,1.037502,1.01762
8.611666,1.03481,1.051425,1.047784,1.04184,1.070221,1.062738,1.046641,1.061435,1.061295,1.0722,0.985697,0.99055,0.999779,1.018304,1.047515,1.069794,1.041545,1.037253,1.01753
8.621666,1.034286,1.050915,1.047265,1.041314,1.070028,1.062439,1.046274,1.061162,1.061028,1.072223,0.985132,0.989983,0.999346,1.017817,1.047071,1.069312,1.041357,1.036999,1.017434
8.631666,1.033762,1.050405,1.046747,1.040787,1.069824,1.062132,1.045901,1.06088,1.060753,1.072233,0.984561,0.989418,0.998911,1.01733,1.046628,1.06883,1.041157,1.036739,1.017334
8.641666,1.033239,1.049897,1.04623,1.04026,1.069609,1.061816,1.045521,1.06059,1.060469,1.072232,0.983987,0.988854,0.998473,1.016844,1.046185,1.068348,1.040947,1.036472,1.017228
8.651666,1.032718,1.04939,1.045715,1.039734,1.069383,1.061492,1.045135,1.06029,1.060175,1.072219,0.983411,0.988294,0.998034,1.016358,1.045743,1.067866,1.040726,1.036196,1.017119
8.661666,1.0322,1.048887,1.045203,1.03921,1.069147,1.061159,1.044743,1.059979,1.059871,1.072194,0.982836,0.98774,0.997594,1.015874,1.045303,1.067386,1.040496,1.035911,1.017005
8.671666,1.031685,1.048387,1.044695,1.038688,1.068901,1.060818,1.044346,1.059657,1.059555,1.072159,0.982262,0.987192,0.997155,1.015392,1.044865,1.066907,1.040255,1.035614,1.016887
8.681666,1.031175,1.047892,1.044192,1.03817,1.068646,1.060468,1.043944,1.059323,1.059227,1.072112,0.981691,0.986652,0.996716,1.014913,1.044431,1.066432,1.040006,1.035306,1.016766
8.691666,1.030669,1.047401,1.043693,1.037657,1.068383,1.06011,1.043538,1.058977,1.058886,1.072056,0.981126,0.986122,0.996278,1.014438,1.044,1.06596,1.039749,1.034985,1.016643
8.701666,1.030169,1.046916,1.043201,1.037148,1.068112,1.059743,1.043127,1.058618,1.058531,1.071989,0.980568,0.985603,0.995843,1.013967,1.043572,1.065492,1.039483,1.034649,1.016517
8.711666,1.029676,1.046437,1.042714,1.036645,1.067835,1.059369,1.042713,1.058245,1.058161,1.071913,0.980018,0.985095,0.995411,1.013502,1.04315,1.065029,1.039211,1.034299,1.01639
8.721666,1.029189,1.045965,1.042235,1.036148,1.067551,1.058987,1.042296,1.057858,1.057776,1.071829,0.979479,0.984601,0.994982,1.013041,1.042733,1.064572,1.038932,1.033933,1.016262
8.731666,1.02871,1.0455,1.041763,1.035659,1.067262,1.058598,1.041876,1.057458,1.057376,1.071737,0.978952,0.984122,0.994558,1.012588,1.042321,1.06412,1.038647,1.03355,1.016133
8.741666,1.028239,1.045043,1.041299,1.035178,1.066968,1.058202,1.041454,1.057042,1.056959,1.071638,0.978439,0.983658,0.994138,1.012141,1.041915,1.063675,1.038357,1.03315,1.016004
8.751666,1.027777,1.044595,1.040844,1.034705,1.066671,1.057799,1.041031,1.056612,1.056526,1.071532,0.977941,0.98321,0.993724,1.011701,1.041516,1.063237,1.038062,1.032733,1.015876
8.761666,1.027325,1.044155,1.040397,1.034241,1.066371,1.057391,1.040606,1.056168,1.056077,1.071421,0.97746,0.98278,0.993317,1.011269,1.041123,1.062807,1.037764,1.032297,1.015749
8.771666,1.026882,1.043725,1.039961,1.033787,1.06607,1.056977,1.040182,1.055708,1.05561,1.071305,0.976996,0.982368,0.992915,1.010846,1.040738,1.062385,1.037464,1.031842,1.015624
8.781666,1.02645,1.043304,1.039535,1.033343,1.065768,1.056557,1.039757,1.055234,1.055127,1.071185,0.976552,0.981976,0.992521,1.010431,1.04036,1.061972,1.037161,1.031369,1.015501
8.791666,1.026029,1.042894,1.039119,1.032911,1.065466,1.056134,1.039333,1.054745,1.054627,1.071062,0.976129,0.981603,0.992135,1.010026,1.039991,1.061567,1.036858,1.030877,1.015382
8.801666,1.025619,1.042494,1.038714,1.03249,1.065165,1.055706,1.038911,1.054242,1.05411,1.070937,0.975727,0.98125,0.991757,1.00963,1.039629,1.061172,1.036554,1.030365,1.015265
8.811666,1.025221,1.042106,1.03832,1.032081,1.064866,1.055275,1.038491,1.053725,1.053577,1.070811,0.975348,0.980918,0.991388,1.009245,1.039277,1.060788,1.036252,1.029834,1.015153
8.821666,1.024835,1.041728,1.037938,1.031684,1.06457,1.054841,1.038074,1.053194,1.053027,1.070685,0.974992,0.980608,0.991028,1.00887,1.038933,1.060413,1.035951,1.029284,1.015046
8.831666,1.024462,1.041363,1.037568,1.0313,1.064278,1.054405,1.03766,1.05265,1.052461,1.07056,0.97466,0.980319,0.990677,1.008506,1.038599,1.060049,1.035653,1.028715,1.014943
8.841666,1.024102,1.041009,1.03721,1.03093,1.063992,1.053968,1.037251,1.052093,1.051881,1.070436,0.974353,0.980052,0.990336,1.008153,1.038275,1.059695,1.035358,1.028128,1.014846
8.851666,1.023755,1.040668,1.036865,1.030574,1.063711,1.053531,1.036846,1.051524,1.051285,1.070315,0.974072,0.979807,0.990006,1.007811,1.03796,1.059353,1.035068,1.027522,1.014755
8.861666,1.023422,1.040339,1.036533,1.030231,1.063437,1.053094,1.036446,1.050944,1.050675,1.070198,0.973817,0.979584,0.989686,1.007482,1.037655,1.059023,1.034782,1.026899,1.014671
